PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
avr_frs_shield_avr_frs,Yes,644.1477346,0,2.48,No,,,,,,,,,,,
avr_ledprojector_avr_ledprojection,No,,,,Yes,1013.0984433352284,49,11.0,,,,,,,,
avr_ledprojector_avr_ledprojection-0402,No,,,,Yes,708.2437590240032,78,21.0,,,,,,,,
badge2015_badge2015,No,,,,No,,,,,,,,,,,
badge2016_Badge_init,Yes,452.8651551,2,12.03,No,,,,,,,,,,,
balena-rover-wide-hat_resin-rover,Yes,2007.413525,16,331.58,No,,,,,,,,,,,
basic_esp_board_basic_esp_board,Yes,1231.955659,3,31.48,No,,,,,,,,,,,
battmanpi_battmanpi,Yes,1237.818425,0,21.04,No,,,,,,,,,,,
beast-phat_beast-phat,Yes,339.3099717,0,8.44,Yes,298.17984843139675,5,5.0,,,,,,,,
bee-light-measurement-matrix_bee-light-measurement-matrix,Yes,2276.917032,9,102.36,Yes,2218.8039958492222,100,25.0,,,,,,,,
beer-gauge_beer-gauge,Yes,2224.2605824416196,69,739.5100000000001,No,,,,,,,,,,,
beer-gauge_sensorboard,Yes,186.2685297,2,24.79,No,,,,,,,,,,,
beryl_rain_beryl_rain,Yes,456.153973,6,31.36,No,,,,,,,,,,,
bikedar_bikedar,Yes,712.9753325,13,267.34,No,,,,,,,,,,,
bishboria_ErgoDox,No,,,,No,,,,No,,,,Yes,6665.346,3,N/A
blackmagic-isolated_mmp,No,,,,Yes,535.3815726201648,74,24.0,,,,,,,,
bldc-gimbal-1d_gimbal-board,Yes,855.3698023992978,18,103.94,Yes,735.065655130799,43,7.0,,,,,,,,
bldc-gimbal-1d_r1_gimbal-board,Yes,946.6567811,11,61.24,Yes,841.2012826954508,39,10.0,,,,,,,,
blink-errr_blink-errr,Yes,159.4636658,1,1.77,No,,,,,,,,,,,
blinktronicator_.kicad_pcb,Yes,448.11463743964345,31,133.78,Yes,482.45166035958687,71,48.0,,,,,,,,
blinky-badge_blinky,No,,,,No,,,,,,,,,,,
bms-8s50-ic_bms-8s50-ic,No,,,,No,,,,,,,,,,,
bmw-ibus-bluetooth_bmw_bt_cdcemu_analog,Yes,394.4947595,0,5.31,Yes,370.2346938452058,9,2.0,,,,,,,,
bmw-ibus-bluetooth_bmw_bt_cdcemu_digital,No,,,,Yes,821.1653808440234,27,7.0,,,,,,,,
board_armjtag_pmod_compatible_armjtag-pmod,Yes,271.49972850244455,0,1.13,Yes,268.2407223611881,0,1.0,,,,,,,,
boards_shift-register-demo-v2,Yes,1132.079364,0,5.81,Yes,1090.8333633308773,10,15.0,,,,,,,,
boatcontrol_CommonCathode60A,Yes,2459.6675820980317,2,29.07,Yes,2218.329159343053,14,1366.0,,,,,,,,
boatcontrol_NonLatchingNO30A,No,,,,Yes,3423.67729046901,27,6659.0,,,,,,,,
bobc_LCD-panel-adapter-lvc,Yes,847.6148,6,69.779,Yes,805.7378,54,23,No,,,,Yes,838.3391,9,N/A
bobc_MS-F100,Yes,1045.213,19,68.058,No,,,,No,,,,Yes,1010.892,23,N/A
bobc_control_panel,Yes,2305.562,3,36.416,No,,,,No,,,,Yes,2392.273,0,N/A
bobc_led_clock,Yes,2388.769,26,771.3,No,,,,No,,,,Yes,2424.597,26,N/A
bobc_matrix_clock,Yes,5566.704,80,289.979,Yes,5210.756,413,564,No,,,,Yes,5606.755,60,N/A
bobc_mbeduinopresso,Yes,4054.961,16,247.053,No,,,,No,,,,Yes,3974.002,14,N/A
bpnode-bb_BPnode-BB,Yes,448.6303296895955,3,25.48,No,,,,,,,,,,,
breakout-boards_50-to-100,Yes,110.9357471,4,1.69,Yes,108.52741841218338,4,0.1,,,,,,,,
breakout-boards_avr-isp-x2,Yes,42.17323886,0,0.36,Yes,41.248023074035544,0,0.1,,,,,,,,
breakout-boards_esp8266-jtag,Yes,400.9955191,0,4.44,Yes,321.7428056423597,21,2.0,,,,,,,,
breakout-boards_swd-and-uart,Yes,118.0221059,2,1.61,Yes,114.64983806754331,3,0.1,,,,,,,,
breakout-boards_swd-to-wires,Yes,103.9149387,0,1.85,Yes,113.77387710756734,0,0.1,,,,,,,,
breakout-boards_usb-5v-3v3,Yes,91.71053699,0,1.08,No,,,,,,,,,,,
bristle_bot_light_follow_bristle_bot,Yes,347.14824130678664,0,1.06,Yes,345.42336628426597,2,2.0,,,,,,,,
bt-tnc_bttnc2,Yes,1818.7683744657702,46,3030.43,No,,,,,,,,,,,
bt-tnc_tnc,Yes,693.43327,13,48.04,No,,,,,,,,,,,
bullion_bullion,No,,,,Yes,510.424392424547,47,99.0,,,,,,,,
bumps_bumps,No,,,,No,,,,,,,,,,,
busblaster-to-swd_busblaster-to-swd,Yes,236.4872578,0,4.57,Yes,213.61634724259957,9,1.0,,,,,,,,
bypass_crossmix_bypass_crossmix,Yes,1341.965692777232,9,42.03,Yes,1159.4841129156414,42,12.0,,,,,,,,
can_firewall_hardware_CAN_Firewall,Yes,2132.290588,65,2682.89,No,,,,,,,,,,,
cap-soil-moisture-v2_soil-moisture2x4,Yes,343.7657902,2,6.19,Yes,295.08233290055875,1,1.0,,,,,,,,
card_card,No,,,,No,,,,,,,,,,,
cat-trainer_feather32u4_mma8452_pcb,Yes,638.439279,0,2.43,Yes,609.0385494472156,11,8.0,,,,,,,,
cat-trainer_teensy_base_pcb,Yes,940.740482,1,7.57,Yes,928.7940490248416,15,14.0,,,,,,,,
cdi-tach_cdi-tach,Yes,2822.639,78,942.32,No,,,,,,,,,,,
cdm324_backpack_cdm324,Yes,249.1085156,2,19.12,Yes,221.18040465631063,9,1.0,,,,,,,,
chip_lcd_dip_CHIP_LCD_DIP,No,,,,No,,,,,,,,,,,
ciurlys_ciurlys,No,,,,Yes,219.5509414805211,15,7.0,,,,,,,,
cjmcu2_CJMCU2,No,,,,Yes,1862.2315954676908,168,873.0,,,,,,,,
cleanhawk250_cleanhawk250-pdb,No,,,,No,,,,,,,,,,,
clock_cb2,Yes,1773.037247,4,89.04,No,,,,,,,,,,,
clock_lcdb4,Yes,1362.161186,2,57.11,Yes,1247.2045508319989,44,22.0,,,,,,,,
clunet-switch1_switch,Yes,609.8084257,2,21.56,No,,,,,,,,,,,
cnlohr_wiflier,No,,,,Yes,778.9373,85,62,No,,,,Yes,814.0749,85,N/A
cnlohr_wiflier_B,No,,,,Yes,817.3252,83,53,No,,,,Yes,701.423,56,N/A
cobwebb-junction-box_CobwebbJunctionBox,Yes,451.3466057,0,0.99,No,,,,,,,,,,,
constant-current-h-bridge_constant_current_source,Yes,2384.661401,15,78.62,Yes,2253.7651309089533,43,1006.0,,,,,,,,
continuity-tester_continuity-tester,Yes,234.535,1,7.93,No,,,,,,,,,,,
cookiecutter-xsproduct_{{cookiecutter.product_name}},Yes,174.1674403,0,1.7,No,,,,,,,,,,,
crossover-schiit-stack_xover4schiit,Yes,170.8818848,0,0.48,No,,,,,,,,,,,
custom_cpu--ALU_custom_cpu--ALU,Yes,1848.624315,5,45.93,Yes,1736.6923528339187,37,28.0,,,,,,,,
custom_cpu--register_custom_cpu--register,Yes,1316.573399,0,3.77,Yes,1289.1239492736584,15,16.0,,,,,,,,
data-manager_data-manager,No,,,,No,,,,,,,,,,,
dc25_spqr_badge_badge-kicad,Yes,4256.36,81,1175.96,No,,,,,,,,,,,
decelerator4030_decelerator4030,No,,,,No,,,,,,,,,,,
denbit_basic,Yes,611.3874542602703,0,3.38,No,,,,,,,,,,,
deskbot_breakout,Yes,332.4181325,1,4.72,Yes,484.3125395326652,17,10.0,,,,,,,,
devttys0_IRis,Yes,278.1192,0,5.113,No,,,,No,,,,Yes,298.2012,0,N/A
digital_clock_led_clock_3_and_4_digit,No,,,,Yes,4479.733578397922,101,228.0,,,,,,,,
digital_clock_led_clock_v1,Yes,5673.21523,15,103.97,Yes,5179.851668871825,87,266.0,,,,,,,,
disco-dongle_DiscoDongle,Yes,425.9873848,11,15.2,No,,,,,,,,,,,
divergence_meter_dm_control,Yes,1806.5594486195805,21,1529.76,No,,,,,,,,,,,
divergence_meter_dm_nixiebrd,No,,,,Yes,3998.695637892875,123,80.0,,,,,,,,
domotics_base-board-arranged,Yes,14468.409191004179,5,468.64,Yes,15639.013603430178,345,3370.0,,,,,,,,
domotics_in-board,Yes,394.5019312,0,1.87,Yes,380.4604585426531,2,8.0,,,,,,,,
domotics_out-board,Yes,693.7365645,0,4,No,,,,,,,,,,,
domotics_power-supply,Yes,742.2358543,0,5.4,No,,,,,,,,,,,
domotics_relay-board,Yes,675.2540345068178,0,3.84,Yes,647.8815233338121,1,10.0,,,,,,,,
dorkyboard_keyboard,No,,,,No,,,,,,,,,,,
draco_draco,No,,,,No,,,,,,,,,,,
drawduino_drawduino,Yes,206.1824664,0,1.03,Yes,199.4372352329289,1,1.0,,,,,,,,
dust_sensor_dust_sensor,Yes,1384.5567676728751,18,75.67,No,,,,,,,,,,,
dustbox_Dustbox,Yes,254.5259912,0,0.92,Yes,245.31244457857048,1,2.0,,,,,,,,
eBUS-Adapter_Groeger,Yes,243.8695712,0,1.25,Yes,239.5504657769877,1,1.0,,,,,,,,
eBUS-Adapter_Henning,Yes,404.4755262,0,2.54,Yes,397.12003773770715,1,2.0,,,,,,,,
edid-injector_edid-injector,Yes,1423.4090196476488,25,73.66,Yes,1269.2178844029847,60,103.0,,,,,,,,
eeg_brainboard_batteryv0,Yes,1279.324087684009,15,39.65,No,,,,,,,,,,,
eeg_brainboard_wearable,Yes,1143.1952975943375,31,257.51,No,,,,,,,,,,,
eeg_brainboard_wearable_v2,No,,,,No,,,,,,,,,,,
eeg_brainboardv0,No,,,,No,,,,,,,,,,,
eeg_brainboardv1,Yes,2645.9479749793404,58,1086.48,No,,,,,,,,,,,
eeg_brainboardv2,Yes,1954.3330525491865,25,3146.7,No,,,,,,,,,,,
eeg_muscleboardv0,Yes,841.5785918,21,1270.21,Yes,713.3056868968475,114,426.0,,,,,,,,
eink-adapter_eink,Yes,2492.915709,56,1202.26,No,,,,,,,,,,,
elbsupply_elbsupply,No,,,,No,,,,,,,,,,,
elec-power-bms_OSBMS Balancer Rev1,No,,,,No,,,,,,,,,,,
elec-power-bms_rLoopPowerBms,No,,,,Yes,1677.4111445968172,145,286.0,,,,,,,,
elec_power_dispatch,No,,,,No,,,,,,,,,,,
elec_turbo_brushless,No,,,,No,,,,,,,,,,,
epapercard_epapercard,Yes,1909.879723,23,580.31,No,,,,,,,,,,,
esp-leipa_esp-12,Yes,408.2737366,3,24.06,Yes,355.29477751567634,20,5.0,,,,,,,,
esp-serial-terminal_esp-com,Yes,596.9410666962017,1,23.520000000000003,No,,,,,,,,,,,
esp12-appliance_mod_esp12-appliance-mod,Yes,719.4363179284306,6,20.5,Yes,689.6395453549683,16,15.0,,,,,,,,
esp12-breakout_ESP12Breakout,Yes,200.1031565,0,1.81,Yes,182.92495422461974,2,1.0,,,,,,,,
esp32-cantroller_EltekController,Yes,843.3072673,2,232.55,No,,,,,,,,,,,
esp32-ethernet_esp32-ethernet,Yes,1385.51844,33,364.12,No,,,,,,,,,,,
esp32-iot-uno_esp32-iot-uno-hw,No,,,,No,,,,,,,,,,,
esp32stack_esp32stack,Yes,1105.725599,12,50.74,No,,,,,,,,,,,
esp8266-12f-board_esp8266,Yes,290.4670304,0,3.13,No,,,,,,,,,,,
esp8266-breakout_esp8266-12-breakout,Yes,599.3215764875429,7,20.15,Yes,507.88921308192914,40,8.0,,,,,,,,
esp8266-external-temp-sensor_external-temp-sensor,Yes,276.8881215,0,2.07,Yes,253.5889661216446,8,1.0,,,,,,,,
esp8266_32x32panel_esp_12_f_595,Yes,1695.797609111354,33,376.36,Yes,1507.6117370571285,92,43.0,,,,,,,,
esp8266_32x32panel_esp_12_f_595_ORDERED,Yes,1617.7707269556613,22,478.84999999999997,Yes,1507.6117370571285,92,43.0,,,,,,,,
esp8266_envmonitor_environment-monitor,Yes,360.8668209,0,4.48,Yes,318.00674531000845,10,2.0,,,,,,,,
esp8266_envmonitor_environment-monitor-1.2,Yes,370.0747904,1,3.65,Yes,329.5078908484187,9,2.0,,,,,,,,
esp8266_envmonitor_environment-monitor-1.4,Yes,360.8668209,0,4.88,Yes,318.00674531000845,10,2.0,,,,,,,,
esp8266_esp-output,No,,,,Yes,1623.7267208909202,39,1110.0,,,,,,,,
esp8266_link_test_esp12e-generics,Yes,178.9795581,1,3.06,Yes,160.980416029556,5,1.0,,,,,,,,
esp8266_link_test_esp_micro85-only,No,,,,Yes,109.55325389146518,18,7.0,,,,,,,,
esp8266_network_speaker_esp_network_speaker,Yes,627.3903,19,51.53,Yes,524.9594768534472,43,9.0,,,,,,,,
esp8266_wi07_3_adapter_esp,Yes,117.3253275,1,1.7,Yes,106.9213296994327,5,1.0,,,,,,,,
esp_hat_esp_hat,No,,,,No,,,,,,,,,,,
esp_toggl_togglbutton,Yes,198.9718,0,0.89,No,,,,,,,,,,,
espalarm_alarm,No,,,,Yes,1627.6974294664083,55,43.0,,,,,,,,
espeverywhere__autosave-espeverywhere_breakout,Yes,135.6355132,0,0.58,Yes,132.8548339959392,0,0.1,,,,,,,,
espeverywhere_espeverywhere,Yes,764.552134,9,129.13,No,,,,,,,,,,,
espionage_esplight,Yes,381.2753637,6,7.69,Yes,354.588605259049,12,2.0,,,,,,,,
eurorack_headphones_eurorack_headphones,Yes,875.3050685553117,2,21.73,No,,,,,,,,,,,
everled_everled,Yes,136.4891128,2,2.22,Yes,128.07718696915333,5,1.0,,,,,,,,
ezusb-logicanalyzer_cypress_logic_analyzer,Yes,511.47365871969885,0,3.95,Yes,459.2735337241252,8,5.0,,,,,,,,
f.60_keyboard,No,,,,Yes,3961.725865239654,11,102.0,,,,,,,,
f4fc_f4fc,No,,,,No,,,,,,,,,,,
fan_controller_fan_controller,Yes,888.0663007,9,69.66,Yes,735.3333302718124,47,7.0,,,,,,,,
fifogfx_c64cart,No,,,,No,,,,,,,,,,,
filament_extruder_extruder,Yes,825.9904727,5,27.83,No,,,,,,,,,,,
filament_extruder_sensor,Yes,384.4091217,0,1.92,Yes,449.4495780278196,0,4.0,,,,,,,,
fingerprint-with-esp32_quet van tay,Yes,471.9796588740967,0,1.45,No,,,,,,,,,,,
firefly-jar_solar_lamp,Yes,275.9742957,0,0.95,No,,,,,,,,,,,
flatpack2-adapter_EltekFlatpack2,Yes,498.8259168,0,9.25,No,,,,,,,,,,,
flip32plus_flip32,No,,,,Yes,1393.8204400253082,232,41.0,,,,,,,,
fp2_extension_sample_fp2_usb_breakout,Yes,58.3626835,0,0.69,No,,,,,,,,,,,
free-of-charge_BMS,No,,,,No,,,,,,,,,,,
freeDSP-CLASSIC-SMD-BALANCED_FreeDSP_BAL,No,,,,No,,,,,,,,,,,
freeDSPx-AMP-x4_freeDSPx-AMPx4,No,,,,No,,,,,,,,,,,
freeUSBi_USBi_Programmer,Yes,534.484,2,15.07,Yes,487.3993762221879,16,3.0,,,,,,,,
front-end-modules_LimeSDR_Sony,No,,,,No,,,,,,,,,,,
fst-01_fst-01,No,,,,No,,,,,,,,,,,
fuzzer_fuzzer,Yes,569.8597,8,137.44,No,,,,,,,,,,,
gadget-speed-radar_gadget_speed_radar_rev2,Yes,287.7927823,5,11.05,No,,,,,,,,,,,
gamelights_leds,Yes,191.914837,9,10.2,Yes,200.23121752333222,14,2.0,,,,,,,,
gdrom_adapter_board_adapter,Yes,3143.069648,22,656.26,No,,,,,,,,,,,
gepetto_circuito,Yes,958.8350115,1,10.25,Yes,910.1975276500198,14,12.0,,,,,,,,
gpsclock_clock,Yes,1305.4626698163631,3,7.87,Yes,1171.7845055816326,19,15.0,,,,,,,,
gsm-iot-core-hw_gsm-iot-core,No,,,,No,,,,,,,,,,,
guitar_fret,No,,,,No,,,,,,,,,,,
gwurrbus_gwurrbus-relay,Yes,674.4457722,0,3.12,Yes,669.5947886367534,1,7.0,,,,,,,,
gwurrbus_pwm,Yes,1039.33965,0,4.1,No,,,,,,,,,,,
hackaday_esp-14_power_meter__autosave-esp-14,Yes,165.6723232,0,0.64,Yes,154.0068222787822,0,1.0,,,,,,,,
hackyflasher_Flasher,No,,,,Yes,643.7228717775008,3,34.0,,,,,,,,
hamityanik_ULP-Weather-Logger,No,,,,No,,,,No,,,,Yes,1080.649,26,N/A
hardware-designs_c-trigger,Yes,84.52445235,0,0.38,Yes,84.57888886054567,0,0.1,,,,,,,,
hardware-designs_cc430-debug-board,Yes,954.1633,8,26.88,Yes,930.5769341014678,58,58.0,,,,,,,,
hardware-designs_energy-harvester,Yes,286.8849044477614,0,7.8500000000000005,Yes,233.90197768908618,14,19.0,,,,,,,,
hardware-designs_m-trigger,Yes,97.93312693270428,0,0.51,Yes,97.81513703397202,0,0.1,,,,,,,,
hardware-designs_nixie-combo,Yes,2940.199384,4,40.08,Yes,2527.4598754102985,72,59.0,,,,,,,,
hardware-designs_nixie-power,Yes,459.9393883445098,0,7.22,Yes,426.1342321949489,11,4.0,,,,,,,,
hardware-designs_si7021-board,Yes,104.6464563,1,1.13,Yes,106.0676210233249,3,0.1,,,,,,,,
hardware-designs_soil-moisture-sensor,No,,,,No,,,,,,,,,,,
hardware-designs_solar-harvester,Yes,238.4050597723907,0,3.03,Yes,215.56587834997038,6,1.0,,,,,,,,
hardware-designs_spirit1-board,No,,,,No,,,,,,,,,,,
hardware-designs_spsgrf-board,Yes,173.1578,4,4.51,Yes,162.00764799263658,8,1.0,,,,,,,,
headstage-adapter_headstage adapter,Yes,1879.344278583157,4,160.13,No,,,,,,,,,,,
helmholtz-servo_CurrentServo,Yes,2545.137415,3,457.99,No,,,,,,,,,,,
hillhacks2016_badge_badge1,Yes,746.4592471,0,3.44,Yes,710.6931070735214,9,10.0,,,,,,,,
hm-mod-rpi-rtc_hm-mod-rpi-rtc,Yes,378.9438424,2,24.16,Yes,298.70005367163145,14,2.0,,,,,,,,
hotstick_Wand,No,,,,No,,,,,,,,,,,
hw_trials_demo,Yes,1119.2048082202432,13,24.55,No,,,,,,,,,,,
hwstar_ac-power-monitor,No,,,,Yes,1015.538,46,62,No,,,,Yes,1199.687,20,N/A
i2lcd__autosave-i2lcd,Yes,724.6294808697503,14,141.92,Yes,718.8951367278819,85,35.0,,,,,,,,
i2lcd_i2lcd,No,,,,Yes,859.6779809543375,89,66.0,,,,,,,,
iCE40-DIO_ICE40-DIO_Rev_A,Yes,3121.541464,81,2995.71,Yes,4076.0013086919353,447,190.0,,,,,,,,
iCE40-IO_ICE40-IO_Rev_A,Yes,1912.17,16,44.16,No,,,,,,,,,,,
ice40_stm32_fsmc_test_pcb_fsmc_ice40,Yes,2296.241018,69,883.16,No,,,,,,,,,,,
icehat_icehat,No,,,,No,,,,,,,,,,,
imfr-schematics_Telescopio,Yes,1319.798125,0,5.28,Yes,1280.383762188594,7,41.0,,,,,,,,
induction-hob_temperature-sender,Yes,706.2997788666136,15,49.97,No,,,,,,,,,,,
induction-hob_temperature-sensor,Yes,44.78042798,8,8.9,Yes,41.12851236041525,8,0.1,,,,,,,,
iotuz-esp32-hardware_IoTuz,No,,,,No,,,,,,,,,,,
ipod-serial-adapter_s1_ipod_serial,Yes,600.8681043,15,97.95,Yes,528.7235010397907,45,65.0,,,,,,,,
iso50_pcb,No,,,,No,,,,,,,,,,,
jadonk_PocketBone,Yes,1555.186,65,878.153,No,,,,No,,,,Yes,1649.745,78,N/A
jdy-08-board_jdy-08,Yes,422.316236,0,2.01,Yes,393.8629337348009,10,2.0,,,,,,,,
juno-chorus-clone_juno-chorus-clone,No,,,,Yes,4203.6469288050985,81,968.0,,,,,,,,
karabas-nano_karabas-nano-revA,No,,,,Yes,13096.243260999803,2494,3943.0,,,,,,,,
karabas-nano_karabas-nano-revB,No,,,,Yes,14129.071699944487,2754,4175.0,,,,,,,,
karabas-nano_karabas-nano-revC,No,,,,Yes,14369.16121680287,2761,4553.0,,,,,,,,
karabas-nano_karabas-nano-revG,No,,,,No,,,,,,,,,,,
karabas-nano_wifi_revA,Yes,315.2718738805664,0,1.6800000000000002,No,,,,,,,,,,,
kassenautomat.mdb-interface_mdb-interface,Yes,2211.627211,10,474.83,No,,,,,,,,,,,
kelvindmmwifi_kelvindmmwifi,Yes,337.9124844323472,3,6.87,Yes,293.8664839610499,13,11.0,,,,,,,,
keyboard_converter_adapter_ibm4704_converter_adapter_ibm4704,Yes,183.7515584,0,0.92,No,,,,,,,,,,,
keyboard_converter_converter,No,,,,No,,,,,,,,,,,
keytee_pcb,No,,,,No,,,,,,,,,,,
kicad-esp8266-led-shld_ESP8266_LED_shld,Yes,999.542581,5,11.59,No,,,,,,,,,,,
kicad-guitar-preamp_Preamp-Instructables,Yes,144.8309851,0,0.58,Yes,145.09638436322777,0,0.1,,,,,,,,
kicad-projects_BatCharge,Yes,164.1877296,0,7.79,No,,,,,,,,,,,
kicad-projects_dice,Yes,1024.9314868666638,4,44.79,Yes,852.8956582579383,54,14.0,,,,,,,,
kicad-projects_ili9341-breakout,Yes,260.6937037,0,1.6,Yes,255.30614886186862,2,2.0,,,,,,,,
kicad-workshop_fancyboard,Yes,525.0736398,1,45.23,No,,,,,,,,,,,
kicad_bbb-melzi,Yes,385.285193,0,1.09,No,,,,,,,,,,,
kika-in-space_DS8500,Yes,253.0812904,1,10,Yes,192.8096146085296,10,2.0,,,,,,,,
kika-in-space_analog-test-board,Yes,160.9574567,0,2.95,Yes,136.0407874683007,9,0.1,,,,,,,,
kit2-led-cube_led_cube,Yes,936.1593634492879,3,86.60000000000001,Yes,781.1187607570529,42,8.0,,,,,,,,
kitspace_120-channel-pogo-pin-board,No,,,,Yes,7506.349,477,1777,No,,,,Yes,9159.981,101,N/A
kitspace_120-channel-test-board,No,,,,Yes,3157.228,314,933,No,,,,Yes,2937.942,240,N/A
kitspace_12V5A_breakout,Yes,216.885,0,2.133,Yes,214.7103,0,1,No,,,,Yes,238.7433,0,N/A
kitspace_12_24_boost_converter,Yes,305.1632,0,2.396,Yes,301.6015,1,2,No,,,,Yes,358.2649,0,N/A
kitspace_40-channel-hv-switching-board,No,,,,Yes,6569.622,611,669,No,,,,Yes,8491.654,469,N/A
kitspace_4_switch_array,Yes,300.7125,0,1.995,Yes,295.456,0,2,No,,,,Yes,321.9207,0,N/A
kitspace_8_switch_array,Yes,567.3269,0,3.948,Yes,554.2278,1,5,No,,,,Yes,608.1346,0,N/A
kitspace_Arduino_uno_sheild,Yes,1000.935,0,3.721,Yes,976.0498,24,22,No,,,,Yes,1059.858,3,N/A
kitspace_BQ25570_Harvester,No,,,,No,,,,No,,,,Yes,193.9856,10,N/A
kitspace_BalthazarKeyboard3-keycaps,Yes,7929.922,39,1070.346,No,,,,No,,,,Yes,8214.701,34,N/A
kitspace_BalthazarPSU3,Yes,1107.659,20,10.74,No,,,,No,,,,Yes,1126.156,26,N/A
kitspace_Brk40p,Yes,648.5487,7,15.001,Yes,684.6751,49,5,No,,,,Yes,646.5093,0,N/A
kitspace_CA3306E,No,,,,Yes,781.1895,27,23,No,,,,Yes,787.5478,7,N/A
kitspace_CH330,No,,,,No,,,,No,,,,Yes,75.65507,4,N/A
kitspace_CO2,Yes,747.4039,10,63.048,No,,,,No,,,,Yes,753.3162,18,N/A
kitspace_ChaosLooper,Yes,897.4739,2,13.031,Yes,789.8898,23,44,No,,,,Yes,994.9279,15,N/A
kitspace_CocoMixtape_UGM_Kicad,No,,,,No,,,,No,,,,Yes,837.3069,3,N/A
kitspace_Control%20Board,Yes,6773.06,9,243.448,Yes,6463.44,110,240,No,,,,Yes,8261.445,146,N/A
kitspace_DIY_detector,Yes,382.1234,0,3.962,Yes,338.2365,1,2,No,,,,Yes,433.8376,0,N/A
kitspace_Driverino-Shield,Yes,1412.495,24,123.492,No,,,,No,,,,Yes,1465.02,23,N/A
kitspace_EEZ%20DIB%20MCU%20r1B2,No,,,,Yes,9468.223,1002,13921,No,,,,Yes,11050.02,591,N/A
kitspace_ESP8266-PowerMonitor,Yes,419.3742,1,5.827,No,,,,No,,,,Yes,437.6241,4,N/A
kitspace_ESPTINY86_Mixtape_version2,No,,,,Yes,1414.047,56,225,No,,,,Yes,1904.514,71,N/A
kitspace_GPSMux,Yes,227.623,2,9.19,Yes,187.8622,15,12,No,,,,Yes,209.5555,8,N/A
kitspace_Heltec_Node,Yes,1025.112,5,33.198,Yes,1045.375,6,68,No,,,,Yes,1107.185,17,N/A
kitspace_LED%20Zappelin,Yes,1953.861,0,12.696,No,,,,No,,,,Yes,2693.777,2,N/A
kitspace_Lcr_addon,Yes,816.4293,0,5.102,No,,,,No,,,,Yes,890.4041,8,N/A
kitspace_Minisumo_V2.1,No,,,,Yes,964.6022,48,22,No,,,,Yes,1122.471,23,N/A
kitspace_Mixtape_Barebone,Yes,237.6418,2,3.736,Yes,232.4936,10,1,No,,,,Yes,318.2599,0,N/A
kitspace_OSO-BOOK-C1,No,,,,No,,,,No,,,,Yes,2440.703,76,N/A
kitspace_Oak,Yes,2138.545,47,15.671,No,,,,No,,,,Yes,2297.805,71,N/A
kitspace_OpenSpritzer_1.3,No,,,,No,,,,No,,,,Yes,1067.271,4,N/A
kitspace_OtterCastAmp,No,,,,No,,,,No,,,,Yes,7375.521,758,N/A
kitspace_OtterCastAudioV2,No,,,,No,,,,No,,,,Yes,1811.681,140,N/A
kitspace_OtterPill,No,,,,No,,,,No,,,,Yes,920.6384,140,N/A
kitspace_OtterPillG,Yes,778.1182,23,955.766,No,,,,No,,,,Yes,782.1726,47,N/A
kitspace_OtterScreen,No,,,,No,,,,No,,,,Yes,765.5757,31,N/A
kitspace_OutlineChaos,Yes,931.7827,3,10.999,Yes,820.601,24,23,No,,,,Yes,998.25,15,N/A
kitspace_PCBs,Yes,594.3423,2,12.085,Yes,501.1521,15,4,No,,,,Yes,651.5621,7,N/A
kitspace_PIS,Yes,418.6584,0,4.015,No,,,,No,,,,Yes,433.4057,0,N/A
kitspace_PSLab,No,,,,No,,,,No,,,,Yes,3399.391,174,N/A
kitspace_PWR,No,,,,No,,,,No,,,,Yes,367.4689,3,N/A
kitspace_Potentiometer_mount_16LED,Yes,1473.899,1,7.954,Yes,1485.171,35,27,No,,,,Yes,1549.258,0,N/A
kitspace_Potentiometer_mount_24LED,Yes,3283.441,6,63.431,Yes,2994.482,106,91,No,,,,Yes,3690.615,1,N/A
kitspace_Potentiometer_mount_4LED,Yes,202.7886,0,1.681,Yes,190.6489,0,1,No,,,,Yes,209.5331,0,N/A
kitspace_Potentiometer_mount_8LED,Yes,313.2294,0,1.863,Yes,313.1928,1,4,No,,,,Yes,1072.326,0,N/A
kitspace_RPi_shield,Yes,331.7107,0,2.154,Yes,331.1271,0,4,No,,,,Yes,332.6083,0,N/A
kitspace_Spikeling_ESP32,Yes,2440.774,8,4.733,No,,,,No,,,,Yes,3010.076,31,N/A
kitspace_Spikeling_V2.1,No,,,,No,,,,No,,,,Yes,3415.274,13,N/A
kitspace_Spikeling_V2.2,Yes,2705.957,5,6.649,No,,,,No,,,,Yes,3231.759,15,N/A
kitspace_Spikeling_V2.2c,Yes,2598.511,1,5.403,No,,,,No,,,,Yes,3042.819,25,N/A
kitspace_T32_ref,Yes,2049.561,49,614.668,Yes,1766.102,151,23,No,,,,Yes,2227.592,108,N/A
kitspace_TS100C,No,,,,No,,,,No,,,,Yes,578.1859,33,N/A
kitspace_TuneShroom,Yes,1217.563,36,45.237,Yes,1081.405,56,42,No,,,,Yes,1202.136,59,N/A
kitspace_USB-C-Screen-Adapter,No,,,,No,,,,No,,,,Yes,1223.694,175,N/A
kitspace_USB-C-Screen-Adapter-LDR6023SS,No,,,,No,,,,No,,,,Yes,910.4717,49,N/A
kitspace_USB-LED-Otter,No,,,,No,,,,No,,,,Yes,207.5254,16,N/A
