PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
divergence_meter_dm_nixiebrd,No,,,,,,,,,,,,,,,
domotics_base-board-arranged,Yes,14468.409191004179,5,468.64,,,,,,,,,,,,
domotics_in-board,Yes,394.5019312,0,1.87,,,,,,,,,,,,
domotics_out-board,Yes,693.7365645,0,4,,,,,,,,,,,,
domotics_power-supply,Yes,742.2358543,0,5.4,,,,,,,,,,,,
domotics_relay-board,Yes,675.2540345068178,0,3.84,,,,,,,,,,,,
dorkyboard_keyboard,No,,,,,,,,,,,,,,,
draco_draco,No,,,,,,,,,,,,,,,
drawduino_drawduino,Yes,206.1824664,0,1.03,,,,,,,,,,,,
dust_sensor_dust_sensor,Yes,1384.5567676728751,18,75.67,,,,,,,,,,,,
dustbox_Dustbox,Yes,254.5259912,0,0.92,,,,,,,,,,,,
eBUS-Adapter_Groeger,Yes,243.8695712,0,1.25,,,,,,,,,,,,
eBUS-Adapter_Henning,Yes,404.4755262,0,2.54,,,,,,,,,,,,
edid-injector_edid-injector,Yes,1423.4090196476488,25,73.66,,,,,,,,,,,,
eeg_brainboard_batteryv0,Yes,1279.324087684009,15,39.65,,,,,,,,,,,,
eeg_brainboard_wearable,Yes,1143.1952975943375,31,257.51,,,,,,,,,,,,
eeg_brainboard_wearable_v2,No,,,,,,,,,,,,,,,
eeg_brainboardv0,No,,,,,,,,,,,,,,,
eeg_brainboardv1,Yes,2645.9479749793404,58,1086.48,,,,,,,,,,,,
eeg_brainboardv2,Yes,1954.3330525491865,25,3146.7,,,,,,,,,,,,
eeg_muscleboardv0,Yes,841.5785918,21,1270.21,,,,,,,,,,,,
eink-adapter_eink,Yes,2492.915709,56,1202.26,,,,,,,,,,,,
elbsupply_elbsupply,No,,,,,,,,,,,,,,,
elec-power-bms_OSBMS Balancer Rev1,No,,,,,,,,,,,,,,,
elec-power-bms_rLoopPowerBms,No,,,,,,,,,,,,,,,
elec_power_dispatch,No,,,,,,,,,,,,,,,
elec_turbo_brushless,No,,,,,,,,,,,,,,,
epapercard_epapercard,Yes,1909.879723,23,580.31,,,,,,,,,,,,
esp-leipa_esp-12,Yes,408.2737366,3,24.06,,,,,,,,,,,,
esp-serial-terminal_esp-com,Yes,596.9410666962017,1,23.520000000000003,,,,,,,,,,,,
esp12-appliance_mod_esp12-appliance-mod,Yes,719.4363179284306,6,20.5,,,,,,,,,,,,
esp12-breakout_ESP12Breakout,Yes,200.1031565,0,1.81,,,,,,,,,,,,
esp32-cantroller_EltekController,Yes,843.3072673,2,232.55,,,,,,,,,,,,
esp32-ethernet_esp32-ethernet,Yes,1385.51844,33,364.12,,,,,,,,,,,,
esp32-iot-uno_esp32-iot-uno-hw,No,,,,,,,,,,,,,,,
esp32stack_esp32stack,Yes,1105.725599,12,50.74,,,,,,,,,,,,
esp8266-12f-board_esp8266,Yes,290.4670304,0,3.13,,,,,,,,,,,,
esp8266-breakout_esp8266-12-breakout,Yes,599.3215764875429,7,20.15,,,,,,,,,,,,
esp8266-external-temp-sensor_external-temp-sensor,Yes,276.8881215,0,2.07,,,,,,,,,,,,
esp8266_32x32panel_esp_12_f_595,Yes,1695.797609111354,33,376.36,,,,,,,,,,,,
esp8266_32x32panel_esp_12_f_595_ORDERED,Yes,1617.7707269556613,22,478.84999999999997,,,,,,,,,,,,
esp8266_envmonitor_environment-monitor,Yes,360.8668209,0,4.48,,,,,,,,,,,,
esp8266_envmonitor_environment-monitor-1.2,Yes,370.0747904,1,3.65,,,,,,,,,,,,
esp8266_envmonitor_environment-monitor-1.4,Yes,360.8668209,0,4.88,,,,,,,,,,,,
esp8266_esp-output,No,,,,,,,,,,,,,,,
esp8266_link_test_esp12e-generics,Yes,178.9795581,1,3.06,,,,,,,,,,,,
esp8266_link_test_esp_micro85-only,No,,,,,,,,,,,,,,,
esp8266_network_speaker_esp_network_speaker,Yes,627.3903,19,51.53,,,,,,,,,,,,
esp8266_wi07_3_adapter_esp,Yes,117.3253275,1,1.7,,,,,,,,,,,,
esp_hat_esp_hat,No,,,,,,,,,,,,,,,
esp_toggl_togglbutton,Yes,198.9718,0,0.89,,,,,,,,,,,,
espalarm_alarm,No,,,,,,,,,,,,,,,
espeverywhere__autosave-espeverywhere_breakout,Yes,135.6355132,0,0.58,,,,,,,,,,,,
espeverywhere_espeverywhere,Yes,764.552134,9,129.13,,,,,,,,,,,,
espionage_esplight,Yes,381.2753637,6,7.69,,,,,,,,,,,,
eurorack_headphones_eurorack_headphones,Yes,875.3050685553117,2,21.73,,,,,,,,,,,,
everled_everled,Yes,136.4891128,2,2.22,,,,,,,,,,,,
ezusb-logicanalyzer_cypress_logic_analyzer,Yes,511.47365871969885,0,3.95,,,,,,,,,,,,
f.60_keyboard,No,,,,,,,,,,,,,,,
f4fc_f4fc,No,,,,,,,,,,,,,,,
fan_controller_fan_controller,Yes,888.0663007,9,69.66,,,,,,,,,,,,
fifogfx_c64cart,No,,,,,,,,,,,,,,,
filament_extruder_extruder,Yes,825.9904727,5,27.83,,,,,,,,,,,,
filament_extruder_sensor,Yes,384.4091217,0,1.92,,,,,,,,,,,,
fingerprint-with-esp32_quet van tay,Yes,471.9796588740967,0,1.45,,,,,,,,,,,,
firefly-jar_solar_lamp,Yes,275.9742957,0,0.95,,,,,,,,,,,,
flatpack2-adapter_EltekFlatpack2,Yes,498.8259168,0,9.25,,,,,,,,,,,,
flip32plus_flip32,No,,,,,,,,,,,,,,,
fp2_extension_sample_fp2_usb_breakout,Yes,58.3626835,0,0.69,,,,,,,,,,,,
free-of-charge_BMS,No,,,,,,,,,,,,,,,
freeDSP-CLASSIC-SMD-BALANCED_FreeDSP_BAL,No,,,,,,,,,,,,,,,
freeDSPx-AMP-x4_freeDSPx-AMPx4,No,,,,,,,,,,,,,,,
freeUSBi_USBi_Programmer,Yes,534.484,2,15.07,,,,,,,,,,,,
front-end-modules_LimeSDR_Sony,No,,,,,,,,,,,,,,,
fst-01_fst-01,No,,,,,,,,,,,,,,,
fuzzer_fuzzer,Yes,569.8597,8,137.44,,,,,,,,,,,,
gadget-speed-radar_gadget_speed_radar_rev2,Yes,287.7927823,5,11.05,,,,,,,,,,,,
gamelights_leds,Yes,191.914837,9,10.2,,,,,,,,,,,,
gdrom_adapter_board_adapter,Yes,3143.069648,22,656.26,,,,,,,,,,,,
gepetto_circuito,Yes,958.8350115,1,10.25,,,,,,,,,,,,
gpsclock_clock,Yes,1305.4626698163631,3,7.87,,,,,,,,,,,,
gsm-iot-core-hw_gsm-iot-core,No,,,,,,,,,,,,,,,
guitar_fret,No,,,,,,,,,,,,,,,
gwurrbus_gwurrbus-relay,Yes,674.4457722,0,3.12,,,,,,,,,,,,
gwurrbus_pwm,Yes,1039.33965,0,4.1,,,,,,,,,,,,
hackaday_esp-14_power_meter__autosave-esp-14,Yes,165.6723232,0,0.64,,,,,,,,,,,,
hackyflasher_Flasher,No,,,,,,,,,,,,,,,
hamityanik_ULP-Weather-Logger,No,,,,No,,,,No,,,,Yes,1080.649,26,N/A
hardware-designs_c-trigger,Yes,84.52445235,0,0.38,,,,,,,,,,,,
hardware-designs_cc430-debug-board,Yes,954.1633,8,26.88,,,,,,,,,,,,
hardware-designs_energy-harvester,Yes,286.8849044477614,0,7.8500000000000005,,,,,,,,,,,,
hardware-designs_m-trigger,Yes,97.93312693270428,0,0.51,,,,,,,,,,,,
hardware-designs_nixie-combo,Yes,2940.199384,4,40.08,,,,,,,,,,,,
hardware-designs_nixie-power,Yes,459.9393883445098,0,7.22,,,,,,,,,,,,
hardware-designs_si7021-board,Yes,104.6464563,1,1.13,,,,,,,,,,,,
hardware-designs_soil-moisture-sensor,No,,,,,,,,,,,,,,,
hardware-designs_solar-harvester,Yes,238.4050597723907,0,3.03,,,,,,,,,,,,
hardware-designs_spirit1-board,No,,,,,,,,,,,,,,,
hardware-designs_spsgrf-board,Yes,173.1578,4,4.51,,,,,,,,,,,,
headstage-adapter_headstage adapter,Yes,1879.344278583157,4,160.13,,,,,,,,,,,,
helmholtz-servo_CurrentServo,Yes,2545.137415,3,457.99,,,,,,,,,,,,
hillhacks2016_badge_badge1,Yes,746.4592471,0,3.44,,,,,,,,,,,,
hm-mod-rpi-rtc_hm-mod-rpi-rtc,Yes,378.9438424,2,24.16,,,,,,,,,,,,
hotstick_Wand,No,,,,,,,,,,,,,,,
hw_trials_demo,Yes,1119.2048082202432,13,24.55,,,,,,,,,,,,
hwstar_ac-power-monitor,No,,,,Yes,1015.538,46,62,No,,,,Yes,1199.687,20,N/A
i2lcd__autosave-i2lcd,Yes,724.6294808697503,14,141.92,,,,,,,,,,,,
i2lcd_i2lcd,No,,,,,,,,,,,,,,,
iCE40-DIO_ICE40-DIO_Rev_A,Yes,3121.541464,81,2995.71,,,,,,,,,,,,
iCE40-IO_ICE40-IO_Rev_A,Yes,1912.17,16,44.16,,,,,,,,,,,,
ice40_stm32_fsmc_test_pcb_fsmc_ice40,Yes,2296.241018,69,883.16,,,,,,,,,,,,
icehat_icehat,No,,,,,,,,,,,,,,,
imfr-schematics_Telescopio,Yes,1319.798125,0,5.28,,,,,,,,,,,,
induction-hob_temperature-sender,Yes,706.2997788666136,15,49.97,,,,,,,,,,,,
induction-hob_temperature-sensor,Yes,44.78042798,8,8.9,,,,,,,,,,,,
iotuz-esp32-hardware_IoTuz,No,,,,,,,,,,,,,,,
ipod-serial-adapter_s1_ipod_serial,Yes,600.8681043,15,97.95,,,,,,,,,,,,
iso50_pcb,No,,,,,,,,,,,,,,,
jadonk_PocketBone,Yes,1555.186,65,878.153,No,,,,No,,,,Yes,1649.745,78,N/A
jdy-08-board_jdy-08,Yes,422.316236,0,2.01,,,,,,,,,,,,
juno-chorus-clone_juno-chorus-clone,No,,,,,,,,,,,,,,,
karabas-nano_karabas-nano-revA,No,,,,,,,,,,,,,,,
karabas-nano_karabas-nano-revB,No,,,,,,,,,,,,,,,
karabas-nano_karabas-nano-revC,No,,,,,,,,,,,,,,,
karabas-nano_karabas-nano-revG,No,,,,,,,,,,,,,,,
karabas-nano_wifi_revA,Yes,315.2718738805664,0,1.6800000000000002,,,,,,,,,,,,
kassenautomat.mdb-interface_mdb-interface,Yes,2211.627211,10,474.83,,,,,,,,,,,,
kelvindmmwifi_kelvindmmwifi,Yes,337.9124844323472,3,6.87,,,,,,,,,,,,
keyboard_converter_adapter_ibm4704_converter_adapter_ibm4704,Yes,183.7515584,0,0.92,,,,,,,,,,,,
keyboard_converter_converter,No,,,,,,,,,,,,,,,
keytee_pcb,No,,,,,,,,,,,,,,,
kicad-esp8266-led-shld_ESP8266_LED_shld,Yes,999.542581,5,11.59,,,,,,,,,,,,
kicad-guitar-preamp_Preamp-Instructables,Yes,144.8309851,0,0.58,,,,,,,,,,,,
kicad-projects_BatCharge,Yes,164.1877296,0,7.79,,,,,,,,,,,,
kicad-projects_dice,Yes,1024.9314868666638,4,44.79,,,,,,,,,,,,
kicad-projects_ili9341-breakout,Yes,260.6937037,0,1.6,,,,,,,,,,,,
kicad-workshop_fancyboard,Yes,525.0736398,1,45.23,,,,,,,,,,,,
kicad_bbb-melzi,Yes,385.285193,0,1.09,,,,,,,,,,,,
kika-in-space_DS8500,Yes,253.0812904,1,10,,,,,,,,,,,,
kika-in-space_analog-test-board,Yes,160.9574567,0,2.95,,,,,,,,,,,,
kit2-led-cube_led_cube,Yes,936.1593634492879,3,86.60000000000001,,,,,,,,,,,,
kitspace_120-channel-pogo-pin-board,No,,,,Yes,7506.349,477,1777,No,,,,Yes,9159.981,101,N/A
kitspace_120-channel-test-board,No,,,,Yes,3157.228,314,933,No,,,,Yes,2937.942,240,N/A
kitspace_12V5A_breakout,Yes,216.885,0,2.133,Yes,214.7103,0,1,No,,,,Yes,238.7433,0,N/A
kitspace_12_24_boost_converter,Yes,305.1632,0,2.396,Yes,301.6015,1,2,No,,,,Yes,358.2649,0,N/A
kitspace_40-channel-hv-switching-board,No,,,,Yes,6569.622,611,669,No,,,,Yes,8491.654,469,N/A
kitspace_4_switch_array,Yes,300.7125,0,1.995,Yes,295.456,0,2,No,,,,Yes,321.9207,0,N/A
kitspace_8_switch_array,Yes,567.3269,0,3.948,Yes,554.2278,1,5,No,,,,Yes,608.1346,0,N/A
kitspace_Arduino_uno_sheild,Yes,1000.935,0,3.721,Yes,976.0498,24,22,No,,,,Yes,1059.858,3,N/A
kitspace_BQ25570_Harvester,No,,,,No,,,,No,,,,Yes,193.9856,10,N/A
kitspace_BalthazarKeyboard3-keycaps,Yes,7929.922,39,1070.346,No,,,,No,,,,Yes,8214.701,34,N/A
kitspace_BalthazarPSU3,Yes,1107.659,20,10.74,No,,,,No,,,,Yes,1126.156,26,N/A
kitspace_Brk40p,Yes,648.5487,7,15.001,Yes,684.6751,49,5,No,,,,Yes,646.5093,0,N/A
kitspace_CA3306E,No,,,,Yes,781.1895,27,23,No,,,,Yes,787.5478,7,N/A
kitspace_CH330,No,,,,No,,,,No,,,,Yes,75.65507,4,N/A
kitspace_CO2,Yes,747.4039,10,63.048,No,,,,No,,,,Yes,753.3162,18,N/A
kitspace_ChaosLooper,Yes,897.4739,2,13.031,Yes,789.8898,23,44,No,,,,Yes,994.9279,15,N/A
kitspace_CocoMixtape_UGM_Kicad,No,,,,No,,,,No,,,,Yes,837.3069,3,N/A
kitspace_Control%20Board,Yes,6773.06,9,243.448,Yes,6463.44,110,240,No,,,,Yes,8261.445,146,N/A
kitspace_DIY_detector,Yes,382.1234,0,3.962,Yes,338.2365,1,2,No,,,,Yes,433.8376,0,N/A
kitspace_Driverino-Shield,Yes,1412.495,24,123.492,No,,,,No,,,,Yes,1465.02,23,N/A
kitspace_EEZ%20DIB%20MCU%20r1B2,No,,,,Yes,9468.223,1002,13921,No,,,,Yes,11050.02,591,N/A
kitspace_ESP8266-PowerMonitor,Yes,419.3742,1,5.827,No,,,,No,,,,Yes,437.6241,4,N/A
kitspace_ESPTINY86_Mixtape_version2,No,,,,Yes,1414.047,56,225,No,,,,Yes,1904.514,71,N/A
kitspace_GPSMux,Yes,227.623,2,9.19,Yes,187.8622,15,12,No,,,,Yes,209.5555,8,N/A
kitspace_Heltec_Node,Yes,1025.112,5,33.198,Yes,1045.375,6,68,No,,,,Yes,1107.185,17,N/A
kitspace_LED%20Zappelin,Yes,1953.861,0,12.696,No,,,,No,,,,Yes,2693.777,2,N/A
kitspace_Lcr_addon,Yes,816.4293,0,5.102,No,,,,No,,,,Yes,890.4041,8,N/A
kitspace_Minisumo_V2.1,No,,,,Yes,964.6022,48,22,No,,,,Yes,1122.471,23,N/A
kitspace_Mixtape_Barebone,Yes,237.6418,2,3.736,Yes,232.4936,10,1,No,,,,Yes,318.2599,0,N/A
kitspace_OSO-BOOK-C1,No,,,,No,,,,No,,,,Yes,2440.703,76,N/A
kitspace_Oak,Yes,2138.545,47,15.671,No,,,,No,,,,Yes,2297.805,71,N/A
kitspace_OpenSpritzer_1.3,No,,,,No,,,,No,,,,Yes,1067.271,4,N/A
kitspace_OtterCastAmp,No,,,,No,,,,No,,,,Yes,7375.521,758,N/A
kitspace_OtterCastAudioV2,No,,,,No,,,,No,,,,Yes,1811.681,140,N/A
kitspace_OtterPill,No,,,,No,,,,No,,,,Yes,920.6384,140,N/A
kitspace_OtterPillG,Yes,778.1182,23,955.766,No,,,,No,,,,Yes,782.1726,47,N/A
kitspace_OtterScreen,No,,,,No,,,,No,,,,Yes,765.5757,31,N/A
kitspace_OutlineChaos,Yes,931.7827,3,10.999,Yes,820.601,24,23,No,,,,Yes,998.25,15,N/A
kitspace_PCBs,Yes,594.3423,2,12.085,Yes,501.1521,15,4,No,,,,Yes,651.5621,7,N/A
kitspace_PIS,Yes,418.6584,0,4.015,No,,,,No,,,,Yes,433.4057,0,N/A
kitspace_PSLab,No,,,,No,,,,No,,,,Yes,3399.391,174,N/A
kitspace_PWR,No,,,,No,,,,No,,,,Yes,367.4689,3,N/A
kitspace_Potentiometer_mount_16LED,Yes,1473.899,1,7.954,Yes,1485.171,35,27,No,,,,Yes,1549.258,0,N/A
kitspace_Potentiometer_mount_24LED,Yes,3283.441,6,63.431,Yes,2994.482,106,91,No,,,,Yes,3690.615,1,N/A
kitspace_Potentiometer_mount_4LED,Yes,202.7886,0,1.681,Yes,190.6489,0,1,No,,,,Yes,209.5331,0,N/A
kitspace_Potentiometer_mount_8LED,Yes,313.2294,0,1.863,Yes,313.1928,1,4,No,,,,Yes,1072.326,0,N/A
kitspace_RPi_shield,Yes,331.7107,0,2.154,Yes,331.1271,0,4,No,,,,Yes,332.6083,0,N/A
kitspace_Spikeling_ESP32,Yes,2440.774,8,4.733,No,,,,No,,,,Yes,3010.076,31,N/A
kitspace_Spikeling_V2.1,No,,,,No,,,,No,,,,Yes,3415.274,13,N/A
kitspace_Spikeling_V2.2,Yes,2705.957,5,6.649,No,,,,No,,,,Yes,3231.759,15,N/A
kitspace_Spikeling_V2.2c,Yes,2598.511,1,5.403,No,,,,No,,,,Yes,3042.819,25,N/A
kitspace_T32_ref,Yes,2049.561,49,614.668,Yes,1766.102,151,23,No,,,,Yes,2227.592,108,N/A
kitspace_TS100C,No,,,,No,,,,No,,,,Yes,578.1859,33,N/A
kitspace_TuneShroom,Yes,1217.563,36,45.237,Yes,1081.405,56,42,No,,,,Yes,1202.136,59,N/A
kitspace_USB-C-Screen-Adapter,No,,,,No,,,,No,,,,Yes,1223.694,175,N/A
kitspace_USB-C-Screen-Adapter-LDR6023SS,No,,,,No,,,,No,,,,Yes,910.4717,49,N/A
kitspace_USB-LED-Otter,No,,,,No,,,,No,,,,Yes,207.5254,16,N/A
kitspace_USBI2C01,No,,,,Yes,454.0291,24,31,No,,,,Yes,518.4106,9,N/A
kitspace_USBee32-S2,No,,,,No,,,,No,,,,Yes,1553.023,50,N/A
kitspace_Unifying,No,,,,Yes,3705.565,414,1702,No,,,,Yes,3588.638,103,N/A
kitspace_XassetteAsterisk,No,,,,No,,,,No,,,,Yes,4016.345,145,N/A
kitspace__autosave-nunchuk_breakout,Yes,150.2095,0,2.071,No,,,,No,,,,Yes,150.2065,1,N/A
kitspace__autosave-postcard,Yes,539.1987,6,2.439,No,,,,No,,,,Yes,560.9462,8,N/A
kitspace_antenna_analyser,Yes,1168.487,0,6.358,No,,,,No,,,,Yes,1303.278,0,N/A
kitspace_aquarius,Yes,2486.086,33,225.155,No,,,,No,,,,Yes,2603.355,91,N/A
kitspace_ardfpga,Yes,2573.011,50,1200.083,No,,,,No,,,,Yes,2892.593,148,N/A
kitspace_bbq10breakout,Yes,232.8654,4,20.318,Yes,184.6513,16,16,No,,,,Yes,245.3114,10,N/A
kitspace_beehive,Yes,1647.358,0,3.664,Yes,1611.071,17,25,No,,,,Yes,1709.274,0,N/A
kitspace_bobbycar,Yes,499.7979,1,2.848,No,,,,No,,,,Yes,483.2585,4,N/A
kitspace_bomanz,Yes,646.9985,7,39.207,No,,,,No,,,,Yes,672.8185,23,N/A
kitspace_cseduinov4,Yes,519.5868,0,3.851,No,,,,No,,,,Yes,582.4605,2,N/A
kitspace_d20_r0.1,No,,,,No,,,,No,,,,Yes,1315.729,209,N/A
kitspace_d20_tri_r0.2,No,,,,Yes,2572.987,711,142,No,,,,Yes,2886.431,243,N/A
kitspace_d20_tri_r0.3,No,,,,Yes,2560.759,695,144,No,,,,Yes,2891.453,242,N/A
kitspace_d20_tri_r1.0,No,,,,Yes,4926.452,1091,311,No,,,,Yes,2891.453,242,N/A
kitspace_dropbot-front-panel,No,,,,Yes,8067.131,506,1006,No,,,,Yes,8554.583,190,N/A
kitspace_dropbot_control_board,Yes,3030.204,38,1011.725,No,,,,No,,,,Yes,3192.882,84,N/A
kitspace_dynamixel_shield,Yes,873.5319,3,12.697,No,,,,No,,,,Yes,1032.388,20,N/A
kitspace_esp8266,Yes,597.85,0,4.441,No,,,,No,,,,Yes,725.4169,8,N/A
kitspace_esp8266-12-breakout,Yes,599.3216,7,17.873,Yes,507.8892,40,10,No,,,,Yes,601.3254,16,N/A
kitspace_esptiny86_Stompbox,Yes,1146.059,19,51.661,No,,,,No,,,,Yes,1377.913,39,N/A
kitspace_f-91w,No,,,,No,,,,No,,,,Yes,626.1135,68,N/A
kitspace_fast_diode_pcb,Yes,155.0897,0,2.049,No,,,,No,,,,Yes,165.4648,0,N/A
kitspace_filaSens,Yes,421.1874,3,11.41,Yes,360.2237,26,3,No,,,,Yes,423.6844,10,N/A
kitspace_firefly,Yes,1958.878,2,470.496,No,,,,No,,,,Yes,2112.573,12,N/A
kitspace_flypi,Yes,2521.772,17,10.104,No,,,,No,,,,Yes,2629.415,68,N/A
kitspace_flypi_v2,Yes,1869.425,0,10.104,No,,,,No,,,,Yes,1951.975,0,N/A
kitspace_gas_sensor,Yes,238.103,0,2.068,Yes,229.3264,1,1,No,,,,Yes,255.9054,0,N/A
kitspace_glasgow,No,,,,No,,,,No,,,,Yes,5310.618,411,N/A
kitspace_grove_adaptor,Yes,17.66184,0,1.243,Yes,16.73935,0,0.1,Yes,29,28,31743 (RL)+1029 (MCTS),Yes,17.12132,0,N/A
kitspace_hack,No,,,,No,,,,No,,,,Yes,656.6051,26,N/A
kitspace_hbridge_driver,Yes,571.1198,0,3.969,Yes,561.3793,2,4,No,,,,Yes,650.2265,0,N/A
kitspace_hp_led_switch,Yes,551.016,0,3.273,Yes,540.8316,3,5,No,,,,Yes,611.9374,0,N/A
kitspace_hum_temp_sensor,Yes,87.82527,0,1.589,Yes,87.64298,0,0.1,No,,,,Yes,108.4245,0,N/A
kitspace_ideal_diode,Yes,222.4085,1,7.095,No,,,,No,,,,Yes,196.9506,3,N/A
kitspace_ir_sensor,Yes,228.2666,0,1.505,Yes,226.2039,0,2,No,,,,Yes,229.4374,0,N/A
kitspace_led_driver,Yes,598.485,1,8.669,No,,,,No,,,,Yes,658.1077,5,N/A
kitspace_level_shifter,Yes,464.231,0,2.788,Yes,443.5656,0,3,No,,,,Yes,469.1038,0,N/A
kitspace_lpa96,No,,,,No,,,,No,,,,Yes,4953.048,309,N/A
kitspace_minisumo_v3,Yes,2922.306,34,15.898,No,,,,No,,,,Yes,3164.465,55,N/A
kitspace_mppt-1210-hus,No,,,,No,,,,No,,,,Yes,3234.224,212,N/A
kitspace_neotron-32,Yes,7422.571,15,350.951,No,,,,No,,,,Yes,8890.093,35,N/A
kitspace_nunchuk_breakout,Yes,155.5234,0,2.13,No,,,,No,,,,Yes,189.5396,5,N/A
kitspace_parasite,No,,,,No,,,,No,,,,Yes,533.0011,26,N/A
kitspace_peltier,Yes,641.5262,0,4.663,Yes,633.996,5,6,No,,,,Yes,709.6838,0,N/A
kitspace_piezo_amplifier,Yes,3674.96,17,6.802,Yes,3396.078,75,104,No,,,,Yes,3675.012,17,N/A
kitspace_pmt_combiner,Yes,586.8748,0,2.815,No,,,,No,,,,Yes,676.3899,4,N/A
kitspace_postcard,Yes,519.0685,4,4.871,No,,,,No,,,,Yes,557.9466,8,N/A
kitspace_power_supply,Yes,313.203,0,2.019,No,,,,No,,,,Yes,325.6625,0,N/A
kitspace_push-on-hold-off,Yes,217.7581,2,6.691,No,,,,No,,,,Yes,204.2697,13,N/A
kitspace_sensor,Yes,2079.08,23,112.031,No,,,,No,,,,Yes,2079.08,23,N/A
kitspace_solenoid_driver,Yes,367.8944,0,1.988,Yes,339.9425,1,2,No,,,,Yes,392.597,0,N/A
kitspace_sop8breakout,Yes,34.61448,0,1.409,Yes,31.41076,0,0.1,Yes,75.5,40,34111(RL) +4238 (MCTS),Yes,31.5899,0,N/A
kitspace_spike_n_hold,Yes,1071.048,0,11.069,Yes,1058.604,1,14,No,,,,Yes,1292.49,2,N/A
kitspace_ss_relay,Yes,1234.239,2,22.346,No,,,,No,,,,Yes,1269.974,9,N/A
kitspace_stack-light,No,,,,No,,,,No,,,,Yes,2231.694,73,N/A
kitspace_sympetrum-v2%20FF1.1,No,,,,No,,,,No,,,,Yes,1958.223,90,N/A
kitspace_sympetrum-v2%20NFF1,Yes,842.0452,0,39.321,No,,,,No,,,,Yes,950.8229,8,N/A
kitspace_sympetrum-v2%20NFF1.1,No,,,,Yes,892.2828,52,28,No,,,,Yes,1025.982,21,N/A
kitspace_teensy-fx,No,,,,No,,,,No,,,,Yes,3963.374,103,N/A
kitspace_temp_breakout,Yes,235.9783,0,2.208,Yes,237.294,0,2,No,,,,Yes,251.293,0,N/A
kitspace_test-jig,No,,,,No,,,,No,,,,Yes,2868.775,111,N/A
kitspace_threeboard,No,,,,No,,,,No,,,,Yes,1240.622,15,N/A
kitspace_tomu,No,,,,No,,,,No,,,,Yes,152.7952,10,N/A
kitspace_training_board,Yes,1709.436,1,3.652,No,,,,No,,,,Yes,1790.867,1,N/A
kitspace_training_board_v02,Yes,1414.115,1,3.652,No,,,,No,,,,Yes,1571.796,0,N/A
kitspace_trans_switch_volt_amp,Yes,791.888,0,3.718,No,,,,No,,,,Yes,1008.442,0,N/A
kitspace_tri_panel_4up_r0.1,No,,,,No,,,,No,,,,Yes,2736.458,259,N/A
kitspace_tt_nano_HAT_b1,Yes,461.637,0,3.158,Yes,443.6292,6,3,No,,,,Yes,470.4244,0,N/A
kitspace_tt_nano_HAT_b2,Yes,653.1267,0,6.412,Yes,622.7293,11,5,No,,,,Yes,680.912,0,N/A
kitspace_tt_opt101_module_b1,Yes,56.58206,0,1.47,Yes,54.74041,1,0.1,No,,,,Yes,65.82257,0,N/A
kitspace_ulx3s,No,,,,No,,,,No,,,,Yes,10112.29,554,N/A
kitspace_ulx4m,No,,,,No,,,,No,,,,Yes,6593.556,714,N/A
klangorium_logic_noise_playground,Yes,4073.002975,2,443.97,,,,,,,,,,,,
komputer-klavier_KomputerKlavier,Yes,746.5681259,0,6.25,,,,,,,,,,,,
laptimer58_Chickadee,Yes,806.0099329084412,22,34.02,,,,,,,,,,,,
lattice-ice40-hx8kevb-sdram_hx8kevb-sdram,No,,,,,,,,,,,,,,,
lea-m8f-board_lea-m8f,No,,,,,,,,,,,,,,,
led-wordclock_wordclock,Yes,1824.873,17,215.07,,,,,,,,,,,,
led_array_atmega8_led_array,Yes,1473.924976,0,9.33,,,,,,,,,,,,
light-painting-wand_light-wand,Yes,540.3131076,8,33.26,,,,,,,,,,,,
linklayer_contact,Yes,758.2102,4,28.801,Yes,653.6065,35,64,No,,,,Yes,783.1945,22,N/A
low-power-counter_lpcounter,Yes,583.9672665,0,5.32,,,,,,,,,,,,
m2-electronics_m2fc,No,,,,,,,,,,,,,,,
m2-electronics_m2pa,Yes,254.4951214,1,18.12,,,,,,,,,,,,
m2-electronics_m2pa-instrument,Yes,254.4951214,1,17.88,,,,,,,,,,,,
m2-electronics_m2pa-m3mount,Yes,213.5111183,0,5.92,,,,,,,,,,,,
m2-electronics_m2pa-tiny,Yes,196.5656683,0,5.29,,,,,,,,,,,,
m2-electronics_m2pogo,No,,,,,,,,,,,,,,,
m2-electronics_m2r,Yes,1313.381241464222,12,681.53,,,,,,,,,,,,
m2-electronics_m2rl,Yes,321.55288,3,12.55,,,,,,,,,,,,
mEncoder_mencoder,Yes,76.07118738,2,1.93,,,,,,,,,,,,
mac-pro-conversion_front-panel-power-adapter,Yes,215.499188,0,0.74,,,,,,,,,,,,
mac-pro-conversion_front-panel-usb-adapter,Yes,75.05332089,1,1.18,,,,,,,,,,,,
magic-table_etch-a-sketch,Yes,793.7052377,0,2.97,,,,,,,,,,,,
magic-table_etch-a-sketch_cyclone,Yes,800.4967,0,2.81,,,,,,,,,,,,
makerspace-emonth_load_box,Yes,1534.878913,10,72.25,,,,,,,,,,,,
makerspace-emonth_resistor_board,Yes,904.900785,0,8.46,,,,,,,,,,,,
